image_id, phrase1, phrase2, entity_id
2112830327, cobblestone road, the street, EN#29419
4821054372, a man, a male, EN#207052
4821054372, an instrument, a trumpet, EN#207055
4821054372, an instrument, trumpet, EN#207055
4821054372, a trumpet, an instrument, EN#207055
4821054372, a male, a man, EN#207052
1962729184, uniforms, blue clothes, EN#24151
1962729184, uniform, blue clothes, EN#24151
2879241506, a door, a blue fish door, EN#78534
2652536502, a camel colored jacket, a tan suit jacket, EN#64016
2652536502, plants, a plant, EN#64018
2652536502, a brown jacket, a tan suit jacket, EN#64016
6677599803, A woman, A woman rock climber, EN#256782
6677599803, Woman, A woman rock climber, EN#256782
6677599803, A woman rock climber, a woman, EN#256782
229565492, white cream, shaving cream, EN#39721
3536561454, A man, The skateboarder, EN#125745
3536561454, The skateboarder, A man, EN#125745
2443229844, A child, A girl, EN#49813
4971946200, a child, a baby, EN#224877
4971946200, a young child, a baby, EN#224877
4971946200, a baby, a child, EN#224877
263850317, Girl, A woman, EN#63153
263850317, Girl, A young woman, EN#63153
263850317, a crowded area, a crowded sidewalk, EN#63155
263850317, an Asian girl, A woman, EN#63153
263850317, an Asian girl, A young woman, EN#63153
1385492203, one young woman, a woman, EN#10724
2938316391, A woman, A girl, EN#82744
2938316391, A girl, A woman, EN#82744
356566832, matching flip-flops, sandals, EN#128179
356566832, A man, An Asian man, EN#128172
356566832, some items, a rickshaw, EN#128176
356566832, some items, his cart full of brooms, EN#128176
356566832, An Asian man, A man, EN#128172
2924884899, a blue hat, blue baseball cap, EN#81781
2924884899, blue baseball cap, a blue hat, EN#81781
244571201, four people, kids, EN#50079
29850055, A boy, A little boy, EN#85572
3392851587, The older girl, Two girls, EN#114953
1515883224, casually-dressed people, a crowd of people, EN#15423
1515883224, casually-dressed people, a crowd, EN#15423
1515883224, a crowd of people, a crowd, EN#15423
5206567975, women, A woman, EN#230963
254527963, A black dog, A dog, EN#57202
254527963, A dog, A black dog, EN#57202
4872137574, a river, a stream, EN#213518
4872137574, a river, the stream, EN#213518
4872137574, A group of people, People, EN#213517
4872137574, a stream, a river, EN#213518
4872137574, the stream, a river, EN#213518
3587077732, a large puddle outside, the water, EN#129761
3587077732, a large puddle outside, the puddle, EN#129761
3587077732, a large puddle outside, a puddle, EN#129761
8018752014, food, baskets of fruit, EN#277803
8018752014, food, her baskets of fruit, EN#277803
3572548523, hands, hand, EN#128567
2755554894, A crowd of people, A crowd, EN#70817
2755554894, A crowd of people, a crowd, EN#70817
2251418114, a little boy, A boy, EN#36907
4649865586, a little girl, Baby, EN#186675
4649865586, A very young female child, Baby, EN#186675
245307666, A shirtless man, A light technician man, EN#50738
245307666, A white man, A middle-aged male, EN#50738
287257735, Asian people, Local people, EN#78060
3086387529, A man, A male, EN#92331
325696203, a baby, a child, EN#104857
6894721598, Several people, Multiple people, EN#260689
6894721598, Several people, A group of asians, EN#260689
6894721598, several red and white candles, lit candles, EN#260690
6894721598, Multiple people, A group of people, EN#260689
2924825127, A person, A man, EN#81751
2830561413, building blocks, multicolored blocks, EN#75305
531152619, a brown hairy dog, A brown furry dog, EN#233434
615025092, a woman, A girl, EN#248688
615025092, Two white girls, Two women, EN#248691
615025092, A woman, A girl, EN#248690
2914800692, Person, A man, EN#81064
2914800692, Person, A stunt-bicyclist, EN#81064
2914800692, A man, A stunt-bicyclist, EN#81064
2914800692, A stunt-bicyclist, A man, EN#81064
390894604, Girl, a woman, EN#147776
1965278563, the river, over still waters, EN#24222
1965278563, A dog, A fat dog, EN#24219
3210359094, A toddler, A child, EN#101340
2414710960, a blue shirt, a blue jacket, EN#47730
2414710960, A dog, The black dog, EN#47729
2414710960, a blue sweater, a blue jacket, EN#47730
2414710960, The black dog, A dog, EN#47729
2414710960, a blue jacket, a blue sweater, EN#47730
24355644, Three females, A sweaty short-haired woman, EN#49303
4982419929, some women, Three women, EN#225979
2294688426, a black hooded sweatshirt, a black sweatshirt, EN#39647
2294688426, a black hooded sweatshirt, the robe, EN#39647
4719894224, Man, A senior firefighter, EN#195067
4719894224, A senior firefighter, A firefighter, EN#195067
382090166, two black poodles, 2 black poodles, EN#144000
4634073036, A woman, Girl, EN#184845
4634073036, A woman, A girl, EN#184845
4634073036, Girl, A woman, EN#184845
4634073036, A girl, A woman, EN#184845
3440724965, A man, a person, EN#118469
2837253011, an orange shirt, a red shirt, EN#75858
2623496164, A person, A biker, EN#62201
2623496164, The person, A biker, EN#62201
6893981593, a chisel, a hammer, EN#260668
6893981593, a chisel, hammer, EN#260668
6893981593, his work, metals, EN#260669
3247807215, the stage, a blue-lit stage, EN#104179
3247807215, stage, a blue-lit stage, EN#104179
3247807215, a blue-lit stage, a stage, EN#104179
1874520584, his tractor, a piece of farm equipment, EN#22408
3050794213, the street, a sidewalk, EN#90194
3050794213, the street, the sidewalk, EN#90194
3050794213, A little boy, The boy, EN#90193
3050794213, A child, An unhappy toddler, EN#90193
3050794213, An unhappy toddler, A child, EN#90193
3683185795, a dog, the small yellow dog, EN#136585
3683185795, The dog, the small yellow dog, EN#136585
3683185795, the small yellow dog, a dog, EN#136585
4715763245, A makeup artist, Wild looking lady, EN#194240
1509437339, Two women, Two female musicians, EN#15249
151853042, Person, Man, EN#15501
151853042, Person, A man, EN#15501
151853042, A person, Man, EN#15501
151853042, A person, A man, EN#15501
4573386995, a jacket, a blue jacket, EN#179839
4573386995, a wooden fence, gate, EN#179840
4573386995, a blue jacket, a light blue shirt, EN#179839
4573386995, a brown fence, gate, EN#179840
2817230861, the ball, beach volleyball, EN#74638
2817230861, Two women, Two woman, EN#74637
15875060, swimming trunks, green shorts, EN#17051
979201222, Two girls, two women, EN#284808
979201222, two teenage girls, two women, EN#284808
4489591327, A group, A group of people, EN#172684
539667015, A girl, A woman, EN#235359
539667015, A woman, A young girl, EN#235359
539667015, trees, a tree, EN#235360
539667015, A woman, Jumping girl, EN#235359
539667015, A woman, A girl, EN#235359
673806038, the sprinkler, the sprinklers, EN#257340
673806038, Children, A group of children, EN#257339
673806038, Children, Several kids, EN#257339
3101522985, One guy, Someone, EN#93643
106691539, two other men, nurses, EN#1672
3453919853, Multiple people, A group of people, EN#119338
3453919853, A group of people, People, EN#119338
4975012108, A man, A red-haired man, EN#225073
4975012108, Man, A red-haired man, EN#225073
2302523930, the street, a city street, EN#40220
3190295971, Three young people, A group of people, EN#99839
3190295971, People, A group of people, EN#99839
15950702, The lady, A young blond, EN#17148
15950702, A lady, A young blond, EN#17148
2504683345, A woman, A female, EN#53866
2504683345, A female, A woman, EN#53866
4668559471, a stand, their beverage stand, EN#188458
2602679255, A female, A woman, EN#60886
2602679255, black wings, fuzzy black wings, EN#60888
2602679255, A woman, A girls, EN#60886
2602679255, A girls, A woman, EN#60886
4362302753, a fence, iron fence, EN#164941
427355665, An Asian woman, A young girl, EN#161209
427355665, An Asian woman, Girl, EN#161209
427355665, A woman, A young girl, EN#161209
427355665, A woman, Girl, EN#161209
427355665, A young girl, a woman, EN#161209
427355665, Girl, a woman, EN#161209
6801411052, Two toddlers, two children, EN#258336
164622257, the front of a cave, a barred door, EN#18071
435827376, a city street, a street, EN#164736
435827376, a city street, the street, EN#164736
24666160, A person, A man, EN#51582
24666160, An old man, A man, EN#51582
3186338070, A person, An extreme man, EN#99447
6033533190, the sidewalk, the street, EN#246853
6033533190, An individual, Woman, EN#246849
4557557135, many little yellow street signs, the road signs, EN#178264
2099140476, A woman, A girl, EN#28648
2099140476, purple leg warmers, purple tights, EN#28652
2099140476, nail polish, toenail polish, EN#28651
2099140476, An woman, A girl, EN#28648
539493423, three burning sticks, three sticks, EN#235333
1798089612, A woman, Women, EN#20720
3769934267, an old man, A man, EN#141838
3769934267, A man, A old man, EN#141838
3484365373, A young blond woman, A girl, EN#121682
3484365373, A young blond woman, A tall girl, EN#121682
3484365373, A girl, A woman, EN#121682
3484365373, A girl, A tall girl, EN#121682
3484365373, A woman, A tall girl, EN#121682
526074837, A brunette, A woman, EN#232352
392168458, A child, A young asian boy, EN#148247
4500116307, A girl, A woman, EN#173344
4500116307, A woman, A girl, EN#173344
3283913180, a man, A skateboarder, EN#106850
3283913180, A man, A skateboarder, EN#106850
3283913180, A skateboarder, a man, EN#106850
3576250302, A person, A man, EN#128817
5621916498, A female child, A little girl, EN#239921
14955512, A child, A frowning toddler, EN#14861
14955512, A child, A sleeping baby, EN#14861
14955512, A child, Baby, EN#14861
14955512, A frowning toddler, A sleeping baby, EN#14861
14955512, A frowning toddler, Baby, EN#14861
3214151585, a surfer, a man, EN#101656
3214151585, a surfer, A man, EN#101656
3214151585, A surfer, a man, EN#101656
3214151585, A surfer, A man, EN#101656
3214151585, The surfer, a man, EN#101656
3214151585, The surfer, A man, EN#101656
200764606, the sidewalk, the street, EN#24878
2340568853, blue knee socks, knee socks, EN#42721
2340568853, a sidewalk, the street, EN#42720
5250328927, Several parasailor, A group of kite surfers, EN#232182
4021371346, another football player, A football kicker, EN#152186
4977290545, his moped, his bike, EN#225284
4564320256, An elderly lady, An old lady, EN#178919
3081363964, A dog, another dog, EN#91919
3081363964, another dog, A dog, EN#91919
1303157527, the sidewalk, the street, EN#7986
4787069549, A man, An old man, EN#202781
399226846, an official yellow shirt, safety jacket, EN#151181
1859726819, a neon sign, a red light sign, EN#22129
2364982285, her pink bike, her pink bicycle, EN#44293
2364982285, her pink bike, a pink bicycle, EN#44293
9600569, A person, A man, EN#284253
9600569, Person, A man, EN#284253
9600569, A man, A person, EN#284253
5350403659, a long gray gown, a traditional dress, EN#234271
5745387160, A young white male, A man, EN#242310
5745387160, Punk musician, A young musician, EN#242310
5745387160, A young musician, A man, EN#242310
2318659263, A white bear, A fluffy white dog, EN#41310
3623047508, people, a group of people, EN#132306
3623047508, a group of people, people, EN#132306
3623047508, a group of people, People, EN#132306
1386251841, three outfits, clothing, EN#10739
1386251841, a store display, a window display, EN#10738
1386251841, dresses, clothing, EN#10739
3239709584, a silver helmet, a white hat, EN#103355
2839807428, A dog, Black dog, EN#76107
2839807428, Black dog, A dog, EN#76107
2839807428, Black dog, Dog, EN#76107
48951229, a toy, an orange object, EN#215966
4967473493, An Asian woman, A Chinese lady, EN#224232
4837825680, a crowd of people, other roller-skaters, EN#209295
4837825680, a busy street, street, EN#209296
3469584002, A blond woman, A girl, EN#120371
3469584002, A girl, A child, EN#120371
6043197241, a woman, girl, EN#247057
6043197241, girl, woman, EN#247057
4959665294, a building, a store, EN#223382
2273871383, A older man, a younger man, EN#38324
2273871383, An older man, a younger man, EN#38327
237958272, a picture of a topless woman, a almost nude woman, EN#45209
237958272, a old man, A man, EN#45208
237958272, a magazine, a newspaper, EN#45212
237958272, a magazine, the newspaper, EN#45212
237958272, Old man, A man, EN#45208
237958272, A man, Old man, EN#45208
2930514856, A man, A surfer, EN#82142
2930514856, a small wave, a huge wave, EN#82144
3380364224, A snowboarder, A man, EN#114313
3380364224, A man, Snowboarder, EN#114313
2966930445, A baby, a child, EN#84493
2966930445, A baby, A toddler, EN#84493
2966930445, A baby, A little boy, EN#84493
2966930445, a child, A toddler, EN#84493
2966930445, a child, A baby boy, EN#84493
2966930445, A toddler, A baby boy, EN#84493
6424430479, a dirt bike, a bicycle, EN#254170
6424430479, a bicycle, a dirt bike, EN#254170
228866972, A boy, A little boy, EN#39198
4873970424, A young man, A woman, EN#213801
4873970424, A young man, A museum guide, EN#213801
4873970424, A young man, some tourists, EN#213801
4873970424, A young man, A black man, EN#213801
4817644923, 2 small children, Two girls, EN#206533
4817644923, two small children, Two girls, EN#206533
3260768565, people, A group of people, EN#105191
3260768565, People, A group of people, EN#105191
260392919, a costume, armor, EN#61019
2380765956, a fenced in field, an enclosed field, EN#45319
2380765956, an enclosed field, rural area, EN#45319
3582066525, A man, A person, EN#129359
3582066525, A man, A boy, EN#129359
3582066525, A person, A man, EN#129359
3582066525, A boy, A man, EN#129359
3426966595, a large wooden door, a large door, EN#117416
3426966595, Children, Kids, EN#117412
3426966595, Kids, Children, EN#117412
441212506, a tennis ball, a ball, EN#166835
441212506, a ball, a tennis ball, EN#166835
2904739724, lady, clowns, EN#80393
758142007, some sort of sculpture, a statue, EN#271682
4669642298, another man, that one man, EN#188659
4669642298, another man, A man, EN#188666
4669642298, that one man, another man, EN#188659
4669642298, the screen of a laptop, computer, EN#188664
4972742834, An Asian man, A man, EN#224922
4845543150, A teenage girl, A woman, EN#209940
4845543150, A teenage girl, A Asian woman, EN#209940
4845543150, A woman, A young girl, EN#209940
4845543150, A young girl, A Asian woman, EN#209940
220513228, A man, A person, EN#34032
220513228, A person, A man, EN#34032
409220780, A woman, Women, EN#155045
409220780, a toddler, a crying baby, EN#155046
409220780, a toddler, child, EN#155046
409220780, a crying baby, child, EN#155046
409220780, Women, A woman, EN#155045
409220780, child, a crying baby, EN#155046
2727051596, Two little boys, The two children, EN#68923
2727051596, The two children, Two little boys, EN#68923
3593556797, a street, a city street, EN#130202
5870433117, A woman, A girl, EN#244288
5870433117, A girl, A woman, EN#244288
2297744130, blue baseball cap, blue hat, EN#39788
2297744130, little kid, Boy, EN#39785
2297744130, little kid, A young boy, EN#39785
3356272983, a jacket, a black jacket, EN#112270
3356272983, A girl, A woman, EN#112269
3356272983, A blond girl, A woman, EN#112269
3356272983, A woman, A young blond girl, EN#112269
72218201, The children, A group of children, EN#267195
72218201, A group of children, School kids, EN#267195
3708177171, a bench, a wooden bench, EN#138425
3708177171, a wooden bench, a bench, EN#138425
6556869275, a chocolate ice cream cone, a chocolate waffle ice cream cone, EN#255591
6556869275, A young man, A young boy, EN#255590
6556869275, A young man, Young boy, EN#255590
4939482606, some bananas or other fruit, some vegetables, EN#220933
4939482606, the sidewalk, the street, EN#220931
4689485382, Indian women, A group of women, EN#191327
7043828775, An older gentleman, Amish guy, EN#264570
3629492654, an orange traffic cone, a parking cone, EN#132645
3629492654, A skateboarder, A man, EN#132644
3629492654, A man, A boy, EN#132644
3171651115, A surfer, A man, EN#98142
3171651115, A surfer, Man, EN#98142
4724702832, A young male, A black man, EN#195512
4724702832, the street, the sidewalk, EN#195514
4776108587, produce, vegetables, EN#201710
1026685415, A black dog, A dog, EN#754
1026685415, A wet black dog, A dog, EN#754
1026685415, something, a blue toy, EN#755
1026685415, A dog, A black dog, EN#754
5370581509, A woman, A girl, EN#234705
5370581509, A young woman, A girl, EN#234705
5370581509, A girl, A woman, EN#234705
2632463480, a large arch, a giant arch, EN#62748
5821273816, flannel pajama pants, his pajamas, EN#243436
4282691555, a tree trunk, pine tree, EN#161502
215529821, A woman, Women, EN#31461
215529821, Women, Woman, EN#31461
241347547, a man, A football coach, EN#47550
241347547, A man, A football coach, EN#47550
241347547, A football coach, A man, EN#47550
6878448810, a picture, paper, EN#260163
2528489543, A child, A girl, EN#55501
470903027, A person, Man, EN#193633
470903027, A person, A man, EN#193633
7784949770, A man, Male tennis player, EN#275157
7784949770, A man, tennis player, EN#275157
7784949770, Male tennis player, A male badminton player, EN#275157
7784949770, Male tennis player, A man, EN#275157
7784949770, Male tennis player, tennis player, EN#275157
186346360, A girl, Woman, EN#22169
186346360, a bikini top, white bikini top, EN#22170
186346360, A girl, A woman, EN#22169
186346360, Woman, A girl, EN#22169
186346360, white bikini top, a bikini top, EN#22170
3753435962, A woman, A girl, EN#141278
3753435962, A girl, A brightly dressed woman, EN#141278
3753435962, A girl, A woman, EN#141278
1981187517, a gray brick wall, a wall, EN#24540
1981187517, a wall, a brick wall, EN#24540
1981187517, the recorder, the flute, EN#24541
1981187517, a recorder, the flute, EN#24541
486263903, A country band, A band, EN#212465
1434090555, a body of water, the bank of a large body of water, EN#12829
1434090555, a body of water, the grass, EN#12829
1434090555, a body of water, sea, EN#12829
1434090555, Four friends, A group of friends, EN#12827
3538719941, a scarf, a gray scarf, EN#125916
3538719941, a piece, a small white object, EN#125917
4915259885, an elaborately decorated sweatshirt, a black, EN#217978
4331822848, a crowd of spectators, spectators, EN#163658
4331822848, spectators, people, EN#163658
4830293194, an antique automobile, A classic car, EN#208353
1287475186, Little boy, A boy, EN#7358
3578835309, the girl, woman, EN#129108
3578835309, A young man, A boy, EN#129107
3578835309, A young man, boy, EN#129107
3578835309, woman, Girl, EN#129108
4544881698, A woman, A female, EN#176871
4544881698, A female, A woman, EN#176871
275166661, A man, the street artist, EN#70461
275166661, The man, the street artist, EN#70461
3047787482, Young Asian boys, A small crowd of people, EN#89975
3047787482, Group of Asian people, A group of people, EN#89975
3047787482, 5 Asians, A group of people, EN#89975
1349095760, small waves, the ocean waves, EN#9495
6141698120, A girl, A woman, EN#248495
3375014075, a German shepherd, a brown and black dog, EN#113930
3375014075, a German shepherd, a running black and brown dog, EN#113930
3375014075, a black and orange jacket, a red coat, EN#113933
363050622, Sales man, Old man, EN#132684
7466310132, women, woman, EN#270124
7466310132, records or pictures, records, EN#270126
2774020195, Three children, Three Indian boys, EN#72124
3675742996, a white dress, a flower print dress, EN#136075
5488532211, a woman, A teacher, EN#237414
4942012087, a street, a sidewalk, EN#221333
4860150109, A person, A man, EN#212117
236144859, Black dog, A dog, EN#44131
236144859, A black dog, A dog, EN#44131
236144859, white puppies, her puppies, EN#44133
7168425380, A shirtless boy, A skinny boy, EN#266378
239175477, the bride, A happy newlywed woman, EN#45988
239175477, A woman, A happy newlywed woman, EN#45988
239175477, A happy newlywed woman, A bride, EN#45988
3016759846, A man, A boy, EN#87590
3016759846, colorful costumes, costumes, EN#87593
3627290893, one of the woman, Girl, EN#132513
1629337128, the audience, a seated man, EN#17883
265265586, a sad looking knight, the figure of a medieval warrior, EN#64023
265265586, a brick structure, a round brick structure, EN#64022
265265586, A brunette artist, a man, EN#64021
265265586, a blue shirt, a heavy coat, EN#64026
265265586, brick pillar, a round brick structure, EN#64022
265265586, A person, a man, EN#64021
265265586, A person, A sculptor, EN#64021
265265586, a knight, a picture of a knight, EN#64023
6315843581, 2 male swimmers, Two swimmers, EN#252407
6315843581, Two swimmers, Competitive swimmers, EN#252407
467864644, A boy, A little boy, EN#189684
467864644, A little boy, Boy, EN#189684
2285847538, An old worker, A older man, EN#39020
2285847538, An old worker, Older man, EN#39020
3354330935, a man, A person, EN#112139
1484815652, Four young women, Four girls, EN#14596
1484815652, A group of women, Four girls, EN#14596
1484815652, Four women, Four girls, EN#14596
4444092165, A white-haired man, A politician, EN#168781
4444092165, a group of people, people, EN#168784
2836553263, A boy, A little boy, EN#75776
2579625460, Attractive military man, Soldier, EN#59357
2579625460, Attractive military man, soldier, EN#59357
2579625460, Attractive military man, A soldier, EN#59357
1476592333, People, A group of people, EN#14334
1476592333, A group of people, People, EN#14334
4082185154, a person, A man, EN#154578
4082185154, a person, a man, EN#154578
3809012603, Several players, Soccer players, EN#143460
176230509, A young shirtless boy, A child, EN#20025
176230509, A child, Young shirtless boy, EN#20025
176230509, A child, A shirtless toddler, EN#20025
176230509, A child, white baby boy, EN#20025
176230509, A shirtless toddler, white baby boy, EN#20025
2317077597, A woman, a girl, EN#41249
2317077597, the end of the subway entrance, a subway entrance, EN#41253
2317077597, a girl, woman, EN#41249
2317077597, a girl, A woman, EN#41249
2429272699, a street, the sidewalk, EN#48818
2429272699, the sidewalk, a street, EN#48818
2429272699, the sidewalk, the street, EN#48818
2045445292, neon yellow tank tops, neon yellow shirts, EN#25738
8086028861, a wooden plank, a wooden beam, EN#278823
553267106, a person, a man, EN#238350
553267106, A sad mime, A juggling street performer, EN#238350
4060562740, A man, A person, EN#153772
4060562740, a crowd of people, a crowd, EN#153773
4060562740, A man, a person, EN#153772
4060562740, a crowd of people, Crowd, EN#153773
4379588756, A group of people, People, EN#165605
1788892671, the sidewalk, the street, EN#20465
1788892671, the sidewalk, a street, EN#20465
1788892671, the street, a city street, EN#20465
1788892671, a street, a city street, EN#20465
4182499394, a house, the outside of a house, EN#158277
4182499394, the outside of a house, the house, EN#158277
2410562803, Three young people, A group of people, EN#47033
2410562803, A group of people, Three people, EN#47033
2410562803, a building, a store, EN#47034
4572715888, a pinkish dress shirt, shirt, EN#179814
211026975, A man, An Asian man, EN#29299
2605495015, A little boy, A boy, EN#61141
116382784, an Asian girl, Surprised girl, EN#4298
116382784, The asian girl, Surprised girl, EN#4298
3538487621, an overstuffed chair, the couch, EN#125900
7671969134, Lacrosse players, Young men, EN#273129
3009018821, A girl, another woman, EN#87061
3556081361, Small child, A little boy, EN#127300
3556081361, A little boy, A smiling child, EN#127300
3556081361, a purple chair, a chair, EN#127301
7233564186, A child, another person, EN#267301
7233564186, A child, A man, EN#267301
7233564186, A boy, A man, EN#267301
4886280540, a female, A woman, EN#214721
2843524276, Four young children, Children, EN#76315
4230694069, Young male hikers, Three kids, EN#159687
434039163, A woman, A Girl, EN#164012
434039163, A woman, A girl, EN#164012
434039163, A Girl, A woman, EN#164012
434039163, A girl, A woman, EN#164012
3810304603, a red guitar, guitar, EN#143506
3810304603, guitar, a red guitar, EN#143506
3182495095, Children, Kids, EN#99046
3182495095, children, Kids, EN#99046
4887180035, A woman, A young brunette, EN#214823
4887180035, A young brunette, A woman, EN#214823
2156122117, A woman, A blond girl, EN#31527
2156122117, a woman, A blond girl, EN#31527
2156122117, A blond girl, A woman, EN#31527
4070112495, a kitten costume, a cat costume, EN#154157
8111420340, a wrestling match, a match, EN#279162
3125695699, A man, a person, EN#95263
3344632789, A man, A skateboarder, EN#111304
3344632789, A man, A person, EN#111304
3344632789, A man, The skateboarder, EN#111304
183647966, A man, A male worker, EN#21755
183647966, A male worker, A man, EN#21755
1152274630, a female, a woman, EN#3970
1152274630, a tall tree, a tree, EN#3971
7423137882, A skateboarder, A man, EN#269650
7423137882, A man, A skateboarder, EN#269650
7423137882, A man, A person, EN#269650
5518762299, a shaggy dog, the brown dog, EN#238094
5518762299, A toddler boy, a baby, EN#238092
5518762299, A little boy, a baby, EN#238092
2812125355, The little boy, A boy, EN#74360
2812125355, A little boy, A boy, EN#74360
4752961136, his daughter, a child, EN#198826
4979311570, a painted wall mural, Graffiti, EN#225502
4979311570, a painted wall mural, graffiti, EN#225502
4979311570, a wall, a brick wall, EN#225502
4979311570, the wall, a brick wall, EN#225502
4979311570, a brick wall, A mural, EN#225502
6098995969, A group of people, 3 people, EN#247972
1184340890, a man, An old man, EN#4667
1184340890, people, A group of people, EN#4666
42640383, a lily covered pond, a pond, EN#160783
3341077091, A boy, A man, EN#110925
3341077091, A skateboarder, A man, EN#110925
3341077091, the train tracks, a railroad track, EN#110929
3341077091, A man, A skateboarder, EN#110925
3341077091, a railroad track, train tracks, EN#110929
101362650, three youngsters, three kids, EN#444
101362650, a crowd, A crowd of people, EN#443
101362650, A crowd, A crowd of people, EN#443
3111961344, A man, An Asian man, EN#94404
2242347403, A young man, A boy, EN#36293
2242347403, papers, bits of colored paper, EN#36294
2242347403, A man, A boy, EN#36293
2242347403, A boy, a man, EN#36293
2242347403, a deck of cards, pieces of paper, EN#36294
3754588617, Two young girls, Two women, EN#141369
3754588617, two teenage girls, Two women, EN#141369
3754588617, Two girls, Two women, EN#141369
3154813159, A white and brown dog, The brown and white dog, EN#97047
2508837436, street, a sidewalk, EN#54140
2581472438, A man, An old man, EN#59533
2581472438, An old man, A male teacher, EN#59533
2581472438, An old man, Man, EN#59533
2739180469, A person, A young native, EN#69643
5885865851, A janitor, A man, EN#244489
5885865851, Male, A man, EN#244489
3173157541, red, a red headdress, EN#98220
1568723169, a red and blue cap, a red cap, EN#16570
1568723169, A little boy, A small child, EN#16567
4068840117, Twins, Two boys, EN#154076
4068840117, Two young boys, two black children, EN#154076
4789495327, a yellow phone, her cellphone, EN#203013
300148649, A man, A seated boy, EN#86503
300148649, A seated boy, A man, EN#86503
3738505221, A old man, Man, EN#140613
3738505221, A old man, A man, EN#140613
3070713991, A boy, A little boy, EN#91400
3070713991, A little boy, A boy, EN#91400
537968424, A girl, An asian women, EN#234961
537968424, A girl, A woman, EN#234961
5408221986, A group, A group of people, EN#235828
3307881214, red and white top hat, a hat, EN#108288
3307881214, a wig and red and white hat, a striped hat, EN#108288
7456119772, A person, A man, EN#270018
7456119772, A person, A blond man, EN#270018
2711203701, Two girls, Two small children, EN#67935
3216058223, a sickle, a scythe, EN#101796
3216058223, her sickle, a scythe, EN#101796
3216058223, a cutting of wheat, wheat, EN#101793
2696866120, A dirty tan dog, Dog, EN#66729
2696866120, A dirty tan dog, A dog, EN#66729
4869891236, three men, This street band, EN#213267
4869891236, a band, Musicians, EN#213267
7096517911, another man, one man, EN#265320
7096517911, A man, another man, EN#265320
7096517911, one man, another man, EN#265320
540503255, a yellow hat, a green hat, EN#235704
540503255, A boy, A little kid, EN#235700
540503255, a shirt, a baseball uniform, EN#235702
540503255, A boy, A little boy, EN#235700
2446244213, other people, a crowd, EN#50179
2173831145, hoods, Two adolescence, EN#32284
2537021135, Three men, A band, EN#56219
3325974730, A snowboarder, Man, EN#109566
3325974730, Man, Person, EN#109566
3325974730, Man, Snowboarder, EN#109566
3324375078, Three large dogs, Dogs, EN#109472
4758348295, a wall, some ornate graffiti, EN#199587
4758348295, some ornate graffiti, a wall, EN#199587
3162045919, a huge wave, the waves, EN#97410
3162045919, A man, A surfer, EN#97408
3162045919, A surfer, A man, EN#97408
4788900125, a fountain, the city fountain, EN#202949
4788900125, the city fountain, the fountain, EN#202949
3465791729, Two men, Two gondoliers, EN#120181
6052149729, a house, an old vintage home, EN#247140
1190083977, One young boy, A child, EN#4894
7988459533, MMA fighter, A male, EN#277369
7988459533, man, A male, EN#277369
7988459533, A man, A male, EN#277369
4315350257, a blue jacket, a blue shirt, EN#162809
4315350257, a crowd of people, a crowd, EN#162810
4315350257, a blue shirt, a blue jacket, EN#162809
3482787182, A group of young women, Four girls, EN#121593
3482787182, A group of young women, Girls, EN#121593
3482787182, A group of young women, Some girls, EN#121593
3482787182, Four girls, Some girls, EN#121593
3482787182, Four girls, four women, EN#121593
3482787182, Girls, four women, EN#121593
3482787182, Some girls, four women, EN#121593
4234228276, A man, Person, EN#159828
4234228276, Man, Person, EN#159828
1383698008, a snowboarder, The man, EN#10673
1383698008, a snowboarder, A man, EN#10673
1383698008, The man, A snowboarder, EN#10673
1383698008, A man, A snowboarder, EN#10673
6990987537, A man, A skillful construction worker, EN#263404
6990987537, A skillful construction worker, A man, EN#263404
6990987537, a circular saw, an electrical saw, EN#263405
2612027851, Skateboarder, A man, EN#61506
2612027851, A skateboarder, A man, EN#61506
1918894054, A female speaker, A woman, EN#23123
3105929913, Religious people, Four people, EN#93931
4855462190, a long white beard, white beard, EN#211248
3301438465, a grass field, the field, EN#107928
1460450364, A boy, A little boy, EN#13713
1460450364, his dad 's shoulders, his dads shoulder, EN#13719
281716983, A young boy, A young man, EN#74625
281716983, a toy red vehicle, ATV, EN#74624
281716983, A boy, A young man, EN#74625
3646970605, A group of 10 men, A group of older men, EN#134000
3543378438, The man, A person, EN#126312
3543378438, The man, A pianist, EN#126312
3543378438, A man, A person, EN#126312
3543378438, A man, A pianist, EN#126312
2058947638, A baby, A little white baby, EN#26295
1394620454, A boy, A man, EN#11078
1394620454, A boy, An elderly man, EN#11078
467514961, A woman, The women, EN#189320
467514961, an upset looking baby, A child, EN#189321
467514961, an upset looking baby, a child, EN#189321
467514961, a woman, The women, EN#189320
4786291398, A lone man, A man, EN#202705
4786291398, An old man, A man, EN#202705
803175693, silver and teal pompoms, blue pompoms, EN#277927
3443404125, Two older men, Two man, EN#118739
1084104085, a woman, The girl, EN#2037
1084104085, A woman, The girl, EN#2037
1084104085, The girl, Woman, EN#2037
1084104085, Woman, The girl, EN#2037
1559931223, a purple bicycle, bikes, EN#16330
2586695332, A man, a person, EN#59803
2586695332, a person, A man, EN#59803
533124119, Person, A man, EN#233784
3082474922, a snowploe, a sledge, EN#91992
3421129418, A person, The man, EN#116957
3421129418, A person, A man, EN#116957
